"","BCN-01_1","BCN-02_1","BCN-03_1","BCN-04_1","BCN-05_1","BCN-07_1","BCN-08_1","BCN-09_1","BCN-11_1","PRIMM0543","PRIMM0544","PRIMM0546","PRIMM0551","PRIMM0557","PRIMM0559","PRIMM0561","PRIMM0563","PRIMM0565","PRIMM0567","PRIMM0571","PRIMM0575","PRIMM0573","PRIMM0576","PRIMM0578","PRIMM0278","PRIMM0281","PRIMM0256","PRIMM0197","PRIMM0199","PRIMM0261","PRIMM0201","PRIMM0264","PRIMM0266","PRIMM0204","PRIMM0215","PRIMM0210","PRIMM0241","PRIMM0219","PRIMM0220","PRIMM0232","PRIMM0271","PRIMM0242","PRIMM0171","PRIMM0181","PRIMM0474","PRIMM0475","PRIMM0477","PRIMM0483","PRIMM0511","PRIMM0513","PRIMM0516","PRIMM0521","PRIMM0525","PRIMM0526","PRIMM0287","PRIMM0328","PRIMM0301","PRIMM0300","PRIMM0308","PRIMM0310","PRIMM0325","PRIMM0331","PRIMM0354","PRIMM0352","PRIMM0353","PRIMM0357","PRIMM0361","PRIMM0378","PRIMM0380","PRIMM0381","PRIMM0394","PRIMM0387","PRIMM0391","PRIMM0398","PRIMM0399","PRIMM0403","PRIMM0417","PRIMM0421","PRIMM0422","PRIMM0423","PRIMM0426","PRIMM0427","PRIMM0435","PRIMM0434","PRIMM0445","PRIMM0455","PRIMM0467","PRIMM0460","PRIMM0473","PRIMM0532","PRIMM0536","PRIMM0001","PRIMM0004","PRIMM0008","PRIMM0013","PRIMM0030","PRIMM0069","PRIMM0050","PRIMM0059","PRIMM0060","PRIMM0062","PRIMM0077","PRIMM0079","PRIMM0087","PRIMM0091","PRIMM0094","PRIMM0116","PRIMM0109","PRIMM0117","PRIMM0123","PRIMM0137","PRIMM0159","PRIMM0154","PRIMM0162","PRIMM0166","PRIMM0168","PRIMM0193","PRIMM0590","PRIMM0601","PRIMM0597","PRIMM0602","PRIMM0003","PRIMM0007","PRIMM0111","PRIMM0129","PRIMM0140","PRIMM0610","PRIMM0594","PRIMM0143","PRIMM0365"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HPA0247",0,0,0,0,0,0,0,0,0,0,0.00461,0,0.06331,0,0,0.03134,0,0,0,0,0,0,0,0,0,0,0.01039,0,0.01385,0.00027,0.00455,0,0,0,0,0,0,0,0,0,0.01293,0.00278,0.00155,0.00357,0.04757,0.02517,0.00879,0,0.01575,0.00283,0,0.00793,0,0.01387,0.00773,0,0.02481,0.00027,0.00161,0,0,0.00336,0.02181,0,0.00272,0,0.01376,0.0119,0.00178,0.01184,0.00549,0,0,0,0.0324,0,0.00222,0.15683,0.00252,0,0,0,0,0,0.00934,0,0.03168,0,0.02325,0.03107,0.03542,0,0,0,0,0.00952,0.00469,0,0,0.00095,0,0,0.00189,0,0.02603,0.00233,0,0.65312,0,0,0,0,0.01152,0,0,0.00131,0.0023,0,0,0.00801,0.00467,0.01219,0.00071,0.00214,0,0,0,0,0.00289,0.00533
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0.09469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287,0.01414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019,0,0,0.0018,0,0,0,0,0,0,0,0,0,0,0,0.00442,0,0,0,0,0,0,0,0,0,0,0,0.00073,0.00271,0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_F0442",0,0,0,0,0,0,0.0033,0,0,0,0.00231,0,0,0,0,0.04814,0,0,0,0,0,0.02324,0,0,0,0,0,0,0.00375,0.00267,0.00379,0.00323,0,0,0,0,0,0,0,0,0,0,0,0,0.00635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194,0.00406,0,0,0.01092,0.02152,0,0,0,0,0,0,0,0,0,0,0.03127,0,0,0,0,0.01548,0,0,0,0,0,0.01378,0,0,0,0,0.00289,0,0,0,0.00062,0,0.00221,0,0,0.00822,0,0,0,0,0.00241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10132,0,0,0.00303,0,0,0,0.00203,0,0.00047
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola",0,0,0,0,0,0.06258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318,0,0.15445,0,0,0.30009,1.16581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08593,0,0,0,0.64751,0,0,0,0,0.63992,0,0,0.47376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56316,0,0,8.40632,0,0,0,0,0,0,0,0,0,0.68308,0,0,0.23261,0,0.07909,0.28652,0,0,0,0,0,0,0,0,0,0,0,0,0.00296,0,0,0,0,0,0.00839
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei",0,0,0,0,0,0.02781,0,0,0,0,0,0,0,0,0,0.05123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29174,0,0,0,0.60229,0,0,0,0,0,0,0,0,0,0.00026,0,0,0,0,0,0,0,0.00941,0.02374,0,0,0,0,0,0.01978,0,0,0.18864,0,0,0.13145,0,0.03848,0,0,0,0,0.0521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509,0,0,0,0,0,0,0,0.00112,0,0.00274,0,0,0,0,0,0.01824,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47",0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.00016,0,0,0.00397,0.00574,0,0,0,0,0.00036,0,0.01168,0.06992,0,0.00587,0.04078,0.00162,0,0,0.00325,0,0,0,0.00277,0.0067,0,0,0,0.00475,0.0185,0.00024,0.16234,0.04816,0,0,0.00915,0.00157,0.0028,0,0.01222,0,0,0.01667,0,0,0,0.03837,0,0,0.0099,0.09484,0,0,0.01714,0.08813,0.00928,0,0,0.00107,0,0.22025,0,0.01575,0.02879,0,0.00282,0,0.1056,0,0.30294,0.02434,0,0.04534,0.01389,0,0.02957,0.01768,0,0.08964,0,0.01262,0,0.00412,0.01943,0,0,0,0.0043,0.0681,0,0,0.00366,0.02259,0,0,0,0.0748,0.00188,0.02328,0.01267,0,0,0.09593,0.00595,0.02012,0.01168,0.0709,0.07101,0.01135,0.00945,0.05907,0,0,0.03678,0.03113,0.01649
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae",0,0,0,0,0,0.04088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07039,0,0,0.3855,0.37792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03727,0,0,0,0.08037,0,0,0,0,0.13267,0,0.00357,12.7699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33885,0,0,4.33841,0,0,0,0,0,0,0,0,0,0.20193,0,0,0.01079,0,0.04984,0.11604,0,0,0,0,0,0,0,0,0,0,0,0,0.00112,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_873",0,0,0,0,0,9.16263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.02139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_520",0,0,0,0,0,7.14774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_AM42_24",0,0,0,0,0,4.40373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae",0,0,0,0,0,0.29316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0.00088,0.00389,0,0,0,0,0.91524,0,0,4.94699,4.20251,0,0,0.00263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87108,0,0,0,2.00845,0,0,0.00511,0,1.87426,0,0.00439,10.35126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443,0,0,2.50796,0,0,37.71359,0,0,0,0.05545,0,0,0.00959,0,0,2.08848,0,0.00368,0.15697,0.00395,0.88586,0.78045,0.0011,0,0,0,0,0,0,0,0,0,0,0,0.00417,0,0.00324,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea",0,0,0,0,0,0.25982,13.56074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01091,0,0,0.10205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_sp_CAG_318",0,0,0,0,0,0.20915,0,0.37569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27041,0,0,0,0,0,0,0,0,0,1.18515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum",0,0,0,0,0,0.0271,0.01508,0,0,0,0.00058,0,0.00143,0.00815,0.18608,0.06368,0.00233,0.0131,0.19241,0.3361,0.97972,0.01628,0,0.00778,0,0,0,0.35007,0,0.03728,0.03631,0,0.01432,0.98976,0,0,0,0,0,0,0.12475,0,0.01665,0.06512,0.06024,0,0.05635,0,0.0321,0,0.0587,0,0,0,0,2.86744,0,0,0.00634,0,0,0,0,0.01856,0,0,0.02304,0,0.31638,0,0,0,0,0.05518,0,0,0,0,0,0.46247,0,0,0,0,0,0.07664,0,0,0.06587,0,0,0.37179,0.12463,0.0026,0,0,0,0,0.00724,0,0.01514,0.11557,0.38,0,0,1.40131,0,0.07765,0,0.06982,0.01416,0.00461,0.29412,0.10818,0,0,0,0,0.04782,0.15224,0,0.48019,0,1.05802,0.05902,1.68772,0.05775,0,0,0.01302
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_488",0,0,0,0,0,0.01688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17483,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum",0,0,0,0,0,0.01256,0.00734,0,0,0,0,0,0,0,0,0,0,0,0,0.19757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_baratii",0,0,0,0,0,0.00483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii",0,0,0,0,0,0.00399,0.00563,0,0,0.16236,0.10015,0,0.01041,0.08314,0.26649,0.30594,0.36039,0.45345,0.14304,0.01895,0.33819,0.02568,0.05324,0.23076,0,0,0,0.11064,0,0.01249,0.02997,0.05843,0,0.09641,0,0.03748,0,0,0,0,0.00164,0.10329,0.0012,0.0971,0.06631,0.05402,0.0215,0,0.34721,0.02096,0.83331,0.03022,0,0,0.28418,0.10945,0,0.07011,0.00505,0.01473,0.21969,0.1607,0,0.02531,0,0.21499,0,0,0.23272,0,0,0,0,0.03002,0.35072,0.00489,0,0.02848,0.00997,0.01573,0,0.08698,0,0,0,0,0,0,0.00445,0,0,0.16283,1.11272,0.0487,0,0,0,0,0.02987,0,0.01208,0.00563,0.01617,0.02191,0,0.27577,0,0.15025,0.00443,0.05676,0,0.02063,0.02721,0.02323,0,0,0,0.01368,0,0.04969,0,0.38102,0,0.23915,0.03673,0.96608,0.11316,0.01629,0,0.00377
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_rogosae",0,0,0,0,0,0.00241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae",0,0,0,0,0,0.00222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_paraputrificum",0,0,0,0,0,0.00124,0,0,0,0,0,0,0,0,0,0.18991,0,0,0,0.05754,0.01406,0,0.0094,0,0,0,0,0.00963,0,9e-04,0,0,0,0.34432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08052,0,0.0443,0,0,0,0,0,0,0,0,0,0,0,0.04234,0,0,0,2.19821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15115,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250",0,0,0,0,0,0.00074,0,0,0,0,0.00752,0,0,0,0.03061,0.00496,0,0,0.11414,0.03519,0.07008,0.05652,0.1178,0,0.07226,0.00286,0.005,0.00069,0,0.01694,0.00316,0.11455,0.15929,0.00287,0,0,0.01249,0.32504,0.82081,0.09207,0,0,0.02765,0.0224,0,0,0.00576,0.00392,0.05842,0,0.09043,0.03077,0,0,0,0.0167,0,0.01082,0.0576,0.00318,0.21347,0.03737,0.00956,0.02575,0.00217,0,0.0331,0,0.06308,0.09127,0.03966,0.00953,0.07421,0.15877,0.08644,0.02038,0,0.08385,0.41218,0,0.00817,0,0,0,0,0,0,0.06269,0.3812,0.02117,0.03269,0,0.01156,0,0,0.02085,0.00409,0,0.01282,0.01386,0.01494,0.02347,0.03444,0.00232,0.00884,0.00028,0.01393,0.00838,0,0,0.00661,0.01207,0.06459,0.00246,0,0,0,0,0.06114,0.00689,0,0.0043,0.04935,0.01706,0.03998,0.0392,0.1382,0,0.32112,0.09985
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_gracilis",0,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola",0,0,0,0,0,0,1.54667,0,0,0,0,0,2.56032,0,0,0.28969,0,0,0,0.012,0,0,0,0,0.01718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259,0,0,0,0,0,0,0,0.00152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06256,0,0,0,0,0,0.00551,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_242",0,0,0,0,0,0,0.16955,0,0,0,0,0,0,0,0,0,0,0.00233,0,0,0,0.11016,0,0,0,0,0,0.03801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0.00489,0,0,0,0,0,0.00571,0,0,0,0,0,0,0,0,0,0,0.01542,0,0,0,0.01203,0,0.02069
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis",0,0,0,0,0,0,0.13641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_kerstersii",0,0,0,0,0,0,0.13441,0,0.04842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis",0,0,0,0,0,0,0.06655,0,0,0,0.36986,0,0,0,0,0.00788,0,0,0,0.0298,0,0,0,0,0.00873,0,0,0,0,0.00467,0.14537,0.00149,0.00956,0.4087,0.02066,0,0.00659,0,0,0.02642,23.49479,1.83944,0.00543,0,0.42829,0,0,0,0,0,0,0,0,0,1.4749,0,0,0,0,0,0,0,4.83211,0.014,0.00097,0,0,0,0.00586,0,0,0,0,0,0,0,2.33737,0,0,0.0067,0,0.02438,0,0,0,33.20328,0,0,0,0.90675,0,6.10803,0,0.00372,0,0,0,0,0.00736,0,0.71507,0,0,0,0.02016,0,0,0.13906,0,0,0,0,0,0.41424,0,0,0,0,0,0.69075,1.51907,0,0,0.00474,0,0,0.00719,0,0,0.00847
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa_group",0,0,0,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens",0,0,0,0,0,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriales_unclassified|g__Lawsonella|s__Lawsonella_clevelandensis",0,0,0,0,0,0,0.00587,0,0,0,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis",0,0,0,0,0,0,0.00423,0,0,0,0.01788,0,0,0,0.00168,0.00053,0,0,0,0,0,0,0.03661,0,0,0,0.01203,2.27307,0,0.00208,0.00127,0,0,0.00221,0,0,0.01236,0,0.0138,0,0.01084,0,0.00139,0,0.00377,0.00182,0.00087,0,0.00074,0.00162,0.0016,0.01792,0.00247,0.20322,0,0,0,0.00211,0.00993,0.00121,0,0,0.00232,1.83062,0.18907,0.00353,0.00131,0,0.00143,0.05728,0.00452,0,0.02199,0,0,0,0,0.03515,0.00272,0,0.0547,0,0,0,0,5.84292,0.00151,0,0.00195,0.00953,0.01605,0,0.00156,0.00208,0.01039,0,0.00171,0.04148,0.00245,0.44183,0.00011,0.39936,0.02486,0,0.00034,0,0,0.00189,0.01142,0,0.00049,0.24678,0,0.00575,0,0,0,0,0,0.00141,0,0,0.44548,0.00238,0.00697,0.00229,0.00166,0,0,0.0015
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_heparinolyticus",0,0,0,0,0,0,0.00415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
